ID,list,item,condition,rating,modal
62489254,3,16,H,NA,may_certainly
3545009,4,1,HL,NA,must_probably
3545009,4,2,LH,NA,must_probably
3545009,4,3,H,NA,must_probably
3545009,4,4,L,NA,must_probably
3545009,4,5,HL,NA,would_possibly
3545009,4,6,LH,NA,would_possibly
3545009,4,7,H,NA,would_possibly
3545009,4,8,L,NA,would_possibly
3545009,4,9,HL,NA,might_probably
3545009,4,10,LH,NA,might_probably
3545009,4,11,H,NA,might_probably
3545009,4,12,L,NA,might_probably
3545009,4,13,HL,NA,may_certainly
3545009,4,14,LH,NA,may_certainly
3545009,4,15,H,NA,may_certainly
3545009,4,16,L,NA,may_certainly
3545009,4,1,LH,NA,must_probably
3545009,4,2,H,NA,must_probably
3545009,4,3,L,NA,must_probably
3545009,4,4,HL,NA,must_probably
3545009,4,5,LH,NA,would_possibly
3545009,4,6,H,NA,would_possibly
3545009,4,7,L,NA,would_possibly
3545009,4,8,HL,NA,would_possibly
3545009,4,9,LH,NA,might_probably
3545009,4,10,H,NA,might_probably
3545009,4,11,L,NA,might_probably
3545009,4,12,HL,NA,might_probably
3545009,4,13,LH,NA,may_certainly
3545009,4,14,H,NA,may_certainly
3545009,4,15,L,NA,may_certainly
3545009,4,16,HL,NA,may_certainly
3545009,4,1,H,NA,must_probably
3545009,4,2,L,NA,must_probably
3545009,4,3,HL,NA,must_probably
3545009,4,4,LH,NA,must_probably
3545009,4,5,H,NA,would_possibly
3545009,4,6,L,NA,would_possibly
3545009,4,7,HL,NA,would_possibly
3545009,4,8,LH,NA,would_possibly
3545009,4,9,H,NA,might_probably
3545009,4,10,L,NA,might_probably
3545009,4,11,HL,NA,might_probably
3545009,4,12,LH,NA,might_probably
3545009,4,13,H,NA,may_certainly
3545009,4,14,L,NA,may_certainly
3545009,4,15,HL,NA,may_certainly
3545009,4,16,LH,NA,may_certainly
3545009,4,1,L,76,must_probably
3545009,4,2,HL,76,must_probably
3545009,4,3,LH,71,must_probably
3545009,4,4,H,70,must_probably
3545009,4,5,L,77,would_possibly
3545009,4,6,HL,75,would_possibly
3545009,4,7,LH,72,would_possibly
3545009,4,8,H,81,would_possibly
3545009,4,9,L,51,might_probably
3545009,4,10,HL,50,might_probably
3545009,4,11,LH,51,might_probably
3545009,4,12,H,68,might_probably
3545009,4,13,L,79,may_certainly
3545009,4,14,HL,76,may_certainly
3545009,4,15,LH,62,may_certainly
3545009,4,16,H,100,may_certainly
74292795,1,1,HL,68,must_probably
74292795,1,2,LH,77,must_probably
74292795,1,3,H,77,must_probably
74292795,1,4,L,70,must_probably
74292795,1,5,HL,48,would_possibly
74292795,1,6,LH,56,would_possibly
74292795,1,7,H,99,would_possibly
74292795,1,8,L,56,would_possibly
74292795,1,9,HL,55,might_probably
74292795,1,10,LH,70,might_probably
74292795,1,11,H,52,might_probably
74292795,1,12,L,45,might_probably
74292795,1,13,HL,98,may_certainly
74292795,1,14,LH,93,may_certainly
74292795,1,15,H,99,may_certainly
74292795,1,16,L,54,may_certainly
74292795,1,1,LH,NA,must_probably
74292795,1,2,H,NA,must_probably
74292795,1,3,L,NA,must_probably
74292795,1,4,HL,NA,must_probably
74292795,1,5,LH,NA,would_possibly
74292795,1,6,H,NA,would_possibly
74292795,1,7,L,NA,would_possibly
74292795,1,8,HL,NA,would_possibly
74292795,1,9,LH,NA,might_probably
74292795,1,10,H,NA,might_probably
74292795,1,11,L,NA,might_probably
74292795,1,12,HL,NA,might_probably
74292795,1,13,LH,NA,may_certainly
74292795,1,14,H,NA,may_certainly
74292795,1,15,L,NA,may_certainly
74292795,1,16,HL,NA,may_certainly
74292795,1,1,H,NA,must_probably
74292795,1,2,L,NA,must_probably
74292795,1,3,HL,NA,must_probably
74292795,1,4,LH,NA,must_probably
74292795,1,5,H,NA,would_possibly
74292795,1,6,L,NA,would_possibly
74292795,1,7,HL,NA,would_possibly
74292795,1,8,LH,NA,would_possibly
74292795,1,9,H,NA,might_probably
74292795,1,10,L,NA,might_probably
74292795,1,11,HL,NA,might_probably
74292795,1,12,LH,NA,might_probably
74292795,1,13,H,NA,may_certainly
74292795,1,14,L,NA,may_certainly
74292795,1,15,HL,NA,may_certainly
74292795,1,16,LH,NA,may_certainly
74292795,1,1,L,NA,must_probably
74292795,1,2,HL,NA,must_probably
74292795,1,3,LH,NA,must_probably
74292795,1,4,H,NA,must_probably
74292795,1,5,L,NA,would_possibly
74292795,1,6,HL,NA,would_possibly
74292795,1,7,LH,NA,would_possibly
74292795,1,8,H,NA,would_possibly
74292795,1,9,L,NA,might_probably
74292795,1,10,HL,NA,might_probably
74292795,1,11,LH,NA,might_probably
74292795,1,12,H,NA,might_probably
74292795,1,13,L,NA,may_certainly
74292795,1,14,HL,NA,may_certainly
74292795,1,15,LH,NA,may_certainly
74292795,1,16,H,NA,may_certainly
81854408,3,1,HL,NA,must_probably
81854408,3,2,LH,NA,must_probably
81854408,3,3,H,NA,must_probably
81854408,3,4,L,NA,must_probably
81854408,3,5,HL,NA,would_possibly
81854408,3,6,LH,NA,would_possibly
81854408,3,7,H,NA,would_possibly
81854408,3,8,L,NA,would_possibly
81854408,3,9,HL,NA,might_probably
81854408,3,10,LH,NA,might_probably
81854408,3,11,H,NA,might_probably
81854408,3,12,L,NA,might_probably
81854408,3,13,HL,NA,may_certainly
81854408,3,14,LH,NA,may_certainly
81854408,3,15,H,NA,may_certainly
81854408,3,16,L,NA,may_certainly
81854408,3,1,LH,NA,must_probably
81854408,3,2,H,NA,must_probably
81854408,3,3,L,NA,must_probably
81854408,3,4,HL,NA,must_probably
81854408,3,5,LH,NA,would_possibly
81854408,3,6,H,NA,would_possibly
81854408,3,7,L,NA,would_possibly
81854408,3,8,HL,NA,would_possibly
81854408,3,9,LH,NA,might_probably
81854408,3,10,H,NA,might_probably
81854408,3,11,L,NA,might_probably
81854408,3,12,HL,NA,might_probably
81854408,3,13,LH,NA,may_certainly
81854408,3,14,H,NA,may_certainly
81854408,3,15,L,NA,may_certainly
81854408,3,16,HL,NA,may_certainly
81854408,3,1,H,91,must_probably
81854408,3,2,L,80,must_probably
81854408,3,3,HL,61,must_probably
81854408,3,4,LH,51,must_probably
81854408,3,5,H,99,would_possibly
81854408,3,6,L,51,would_possibly
81854408,3,7,HL,50,would_possibly
81854408,3,8,LH,61,would_possibly
81854408,3,9,H,71,might_probably
81854408,3,10,L,70,might_probably
81854408,3,11,HL,51,might_probably
81854408,3,12,LH,40,might_probably
81854408,3,13,H,96,may_certainly
81854408,3,14,L,40,may_certainly
81854408,3,15,HL,60,may_certainly
81854408,3,16,LH,51,may_certainly
81854408,3,1,L,NA,must_probably
81854408,3,2,HL,NA,must_probably
81854408,3,3,LH,NA,must_probably
81854408,3,4,H,NA,must_probably
81854408,3,5,L,NA,would_possibly
81854408,3,6,HL,NA,would_possibly
81854408,3,7,LH,NA,would_possibly
81854408,3,8,H,NA,would_possibly
81854408,3,9,L,NA,might_probably
81854408,3,10,HL,NA,might_probably
81854408,3,11,LH,NA,might_probably
81854408,3,12,H,NA,might_probably
81854408,3,13,L,NA,may_certainly
81854408,3,14,HL,NA,may_certainly
81854408,3,15,LH,NA,may_certainly
81854408,3,16,H,NA,may_certainly
1558151,2,1,HL,NA,must_probably
1558151,2,2,LH,NA,must_probably
1558151,2,3,H,NA,must_probably
1558151,2,4,L,NA,must_probably
1558151,2,5,HL,NA,would_possibly
1558151,2,6,LH,NA,would_possibly
1558151,2,7,H,NA,would_possibly
1558151,2,8,L,NA,would_possibly
1558151,2,9,HL,NA,might_probably
1558151,2,10,LH,NA,might_probably
1558151,2,11,H,NA,might_probably
1558151,2,12,L,NA,might_probably
1558151,2,13,HL,NA,may_certainly
1558151,2,14,LH,NA,may_certainly
1558151,2,15,H,NA,may_certainly
1558151,2,16,L,NA,may_certainly
1558151,2,1,LH,76,must_probably
1558151,2,2,H,77,must_probably
1558151,2,3,L,48,must_probably
1558151,2,4,HL,56,must_probably
1558151,2,5,LH,53,would_possibly
1558151,2,6,H,82,would_possibly
1558151,2,7,L,71,would_possibly
1558151,2,8,HL,59,would_possibly
1558151,2,9,LH,71,might_probably
1558151,2,10,H,63,might_probably
1558151,2,11,L,48,might_probably
1558151,2,12,HL,68,might_probably
1558151,2,13,LH,59,may_certainly
1558151,2,14,H,92,may_certainly
1558151,2,15,L,53,may_certainly
1558151,2,16,HL,91,may_certainly
1558151,2,1,H,NA,must_probably
1558151,2,2,L,NA,must_probably
1558151,2,3,HL,NA,must_probably
1558151,2,4,LH,NA,must_probably
1558151,2,5,H,NA,would_possibly
1558151,2,6,L,NA,would_possibly
1558151,2,7,HL,NA,would_possibly
1558151,2,8,LH,NA,would_possibly
1558151,2,9,H,NA,might_probably
1558151,2,10,L,NA,might_probably
1558151,2,11,HL,NA,might_probably
1558151,2,12,LH,NA,might_probably
1558151,2,13,H,NA,may_certainly
1558151,2,14,L,NA,may_certainly
1558151,2,15,HL,NA,may_certainly
1558151,2,16,LH,NA,may_certainly
1558151,2,1,L,NA,must_probably
1558151,2,2,HL,NA,must_probably
1558151,2,3,LH,NA,must_probably
1558151,2,4,H,NA,must_probably
1558151,2,5,L,NA,would_possibly
1558151,2,6,HL,NA,would_possibly
1558151,2,7,LH,NA,would_possibly
1558151,2,8,H,NA,would_possibly
1558151,2,9,L,NA,might_probably
1558151,2,10,HL,NA,might_probably
1558151,2,11,LH,NA,might_probably
1558151,2,12,H,NA,might_probably
1558151,2,13,L,NA,may_certainly
1558151,2,14,HL,NA,may_certainly
1558151,2,15,LH,NA,may_certainly
1558151,2,16,H,NA,may_certainly
89255597,2,1,HL,NA,must_probably
89255597,2,2,LH,NA,must_probably
89255597,2,3,H,NA,must_probably
89255597,2,4,L,NA,must_probably
89255597,2,5,HL,NA,would_possibly
89255597,2,6,LH,NA,would_possibly
89255597,2,7,H,NA,would_possibly
89255597,2,8,L,NA,would_possibly
89255597,2,9,HL,NA,might_probably
89255597,2,10,LH,NA,might_probably
89255597,2,11,H,NA,might_probably
89255597,2,12,L,NA,might_probably
89255597,2,13,HL,NA,may_certainly
89255597,2,14,LH,NA,may_certainly
89255597,2,15,H,NA,may_certainly
89255597,2,16,L,NA,may_certainly
89255597,2,1,LH,80,must_probably
89255597,2,2,H,90,must_probably
89255597,2,3,L,50,must_probably
89255597,2,4,HL,80,must_probably
89255597,2,5,LH,50,would_possibly
89255597,2,6,H,100,would_possibly
89255597,2,7,L,45,would_possibly
89255597,2,8,HL,50,would_possibly
89255597,2,9,LH,40,might_probably
89255597,2,10,H,0,might_probably
89255597,2,11,L,40,might_probably
89255597,2,12,HL,60,might_probably
89255597,2,13,LH,10,may_certainly
89255597,2,14,H,100,may_certainly
89255597,2,15,L,50,may_certainly
89255597,2,16,HL,90,may_certainly
89255597,2,1,H,NA,must_probably
89255597,2,2,L,NA,must_probably
89255597,2,3,HL,NA,must_probably
89255597,2,4,LH,NA,must_probably
89255597,2,5,H,NA,would_possibly
89255597,2,6,L,NA,would_possibly
89255597,2,7,HL,NA,would_possibly
89255597,2,8,LH,NA,would_possibly
89255597,2,9,H,NA,might_probably
89255597,2,10,L,NA,might_probably
89255597,2,11,HL,NA,might_probably
89255597,2,12,LH,NA,might_probably
89255597,2,13,H,NA,may_certainly
89255597,2,14,L,NA,may_certainly
89255597,2,15,HL,NA,may_certainly
89255597,2,16,LH,NA,may_certainly
89255597,2,1,L,NA,must_probably
89255597,2,2,HL,NA,must_probably
89255597,2,3,LH,NA,must_probably
89255597,2,4,H,NA,must_probably
89255597,2,5,L,NA,would_possibly
89255597,2,6,HL,NA,would_possibly
89255597,2,7,LH,NA,would_possibly
89255597,2,8,H,NA,would_possibly
89255597,2,9,L,NA,might_probably
89255597,2,10,HL,NA,might_probably
89255597,2,11,LH,NA,might_probably
89255597,2,12,H,NA,might_probably
89255597,2,13,L,NA,may_certainly
89255597,2,14,HL,NA,may_certainly
89255597,2,15,LH,NA,may_certainly
89255597,2,16,H,NA,may_certainly
12590414,3,1,HL,NA,must_probably
12590414,3,2,LH,NA,must_probably
12590414,3,3,H,NA,must_probably
12590414,3,4,L,NA,must_probably
12590414,3,5,HL,NA,would_possibly
12590414,3,6,LH,NA,would_possibly
12590414,3,7,H,NA,would_possibly
12590414,3,8,L,NA,would_possibly
12590414,3,9,HL,NA,might_probably
12590414,3,10,LH,NA,might_probably
12590414,3,11,H,NA,might_probably
12590414,3,12,L,NA,might_probably
12590414,3,13,HL,NA,may_certainly
12590414,3,14,LH,NA,may_certainly
12590414,3,15,H,NA,may_certainly
12590414,3,16,L,NA,may_certainly
12590414,3,1,LH,NA,must_probably
12590414,3,2,H,NA,must_probably
12590414,3,3,L,NA,must_probably
12590414,3,4,HL,NA,must_probably
12590414,3,5,LH,NA,would_possibly
12590414,3,6,H,NA,would_possibly
12590414,3,7,L,NA,would_possibly
12590414,3,8,HL,NA,would_possibly
12590414,3,9,LH,NA,might_probably
12590414,3,10,H,NA,might_probably
12590414,3,11,L,NA,might_probably
12590414,3,12,HL,NA,might_probably
12590414,3,13,LH,NA,may_certainly
12590414,3,14,H,NA,may_certainly
12590414,3,15,L,NA,may_certainly
12590414,3,16,HL,NA,may_certainly
12590414,3,1,H,80,must_probably
12590414,3,2,L,80,must_probably
12590414,3,3,HL,78,must_probably
12590414,3,4,LH,80,must_probably
12590414,3,5,H,91,would_possibly
12590414,3,6,L,50,would_possibly
12590414,3,7,HL,55,would_possibly
12590414,3,8,LH,55,would_possibly
12590414,3,9,H,74,might_probably
12590414,3,10,L,50,might_probably
12590414,3,11,HL,70,might_probably
12590414,3,12,LH,60,might_probably
12590414,3,13,H,1,may_certainly
12590414,3,14,L,55,may_certainly
12590414,3,15,HL,60,may_certainly
12590414,3,16,LH,70,may_certainly
12590414,3,1,L,NA,must_probably
12590414,3,2,HL,NA,must_probably
12590414,3,3,LH,NA,must_probably
12590414,3,4,H,NA,must_probably
12590414,3,5,L,NA,would_possibly
12590414,3,6,HL,NA,would_possibly
12590414,3,7,LH,NA,would_possibly
12590414,3,8,H,NA,would_possibly
12590414,3,9,L,NA,might_probably
12590414,3,10,HL,NA,might_probably
12590414,3,11,LH,NA,might_probably
12590414,3,12,H,NA,might_probably
12590414,3,13,L,NA,may_certainly
12590414,3,14,HL,NA,may_certainly
12590414,3,15,LH,NA,may_certainly
12590414,3,16,H,NA,may_certainly
56613078,1,1,HL,80,must_probably
56613078,1,2,LH,80,must_probably
56613078,1,3,H,95,must_probably
56613078,1,4,L,75,must_probably
56613078,1,5,HL,53,would_possibly
56613078,1,6,LH,59,would_possibly
56613078,1,7,H,81,would_possibly
56613078,1,8,L,50,would_possibly
56613078,1,9,HL,57,might_probably
56613078,1,10,LH,59,might_probably
56613078,1,11,H,72,might_probably
56613078,1,12,L,50,might_probably
56613078,1,13,HL,52,may_certainly
56613078,1,14,LH,59,may_certainly
56613078,1,15,H,99,may_certainly
56613078,1,16,L,50,may_certainly
56613078,1,1,LH,NA,must_probably
56613078,1,2,H,NA,must_probably
56613078,1,3,L,NA,must_probably
56613078,1,4,HL,NA,must_probably
56613078,1,5,LH,NA,would_possibly
56613078,1,6,H,NA,would_possibly
56613078,1,7,L,NA,would_possibly
56613078,1,8,HL,NA,would_possibly
56613078,1,9,LH,NA,might_probably
56613078,1,10,H,NA,might_probably
56613078,1,11,L,NA,might_probably
56613078,1,12,HL,NA,might_probably
56613078,1,13,LH,NA,may_certainly
56613078,1,14,H,NA,may_certainly
56613078,1,15,L,NA,may_certainly
56613078,1,16,HL,NA,may_certainly
56613078,1,1,H,NA,must_probably
56613078,1,2,L,NA,must_probably
56613078,1,3,HL,NA,must_probably
56613078,1,4,LH,NA,must_probably
56613078,1,5,H,NA,would_possibly
56613078,1,6,L,NA,would_possibly
56613078,1,7,HL,NA,would_possibly
56613078,1,8,LH,NA,would_possibly
56613078,1,9,H,NA,might_probably
56613078,1,10,L,NA,might_probably
56613078,1,11,HL,NA,might_probably
56613078,1,12,LH,NA,might_probably
56613078,1,13,H,NA,may_certainly
56613078,1,14,L,NA,may_certainly
56613078,1,15,HL,NA,may_certainly
56613078,1,16,LH,NA,may_certainly
56613078,1,1,L,NA,must_probably
56613078,1,2,HL,NA,must_probably
56613078,1,3,LH,NA,must_probably
56613078,1,4,H,NA,must_probably
56613078,1,5,L,NA,would_possibly
56613078,1,6,HL,NA,would_possibly
56613078,1,7,LH,NA,would_possibly
56613078,1,8,H,NA,would_possibly
56613078,1,9,L,NA,might_probably
56613078,1,10,HL,NA,might_probably
56613078,1,11,LH,NA,might_probably
56613078,1,12,H,NA,might_probably
56613078,1,13,L,NA,may_certainly
56613078,1,14,HL,NA,may_certainly
56613078,1,15,LH,NA,may_certainly
56613078,1,16,H,NA,may_certainly
91007750,3,1,HL,NA,must_probably
91007750,3,2,LH,NA,must_probably
91007750,3,3,H,NA,must_probably
91007750,3,4,L,NA,must_probably
91007750,3,5,HL,NA,would_possibly
91007750,3,6,LH,NA,would_possibly
91007750,3,7,H,NA,would_possibly
91007750,3,8,L,NA,would_possibly
91007750,3,9,HL,NA,might_probably
91007750,3,10,LH,NA,might_probably
91007750,3,11,H,NA,might_probably
91007750,3,12,L,NA,might_probably
91007750,3,13,HL,NA,may_certainly
91007750,3,14,LH,NA,may_certainly
91007750,3,15,H,NA,may_certainly
91007750,3,16,L,NA,may_certainly
91007750,3,1,LH,NA,must_probably
91007750,3,2,H,NA,must_probably
91007750,3,3,L,NA,must_probably
91007750,3,4,HL,NA,must_probably
91007750,3,5,LH,NA,would_possibly
91007750,3,6,H,NA,would_possibly
91007750,3,7,L,NA,would_possibly
91007750,3,8,HL,NA,would_possibly
91007750,3,9,LH,NA,might_probably
91007750,3,10,H,NA,might_probably
91007750,3,11,L,NA,might_probably
91007750,3,12,HL,NA,might_probably
91007750,3,13,LH,NA,may_certainly
91007750,3,14,H,NA,may_certainly
91007750,3,15,L,NA,may_certainly
91007750,3,16,HL,NA,may_certainly
91007750,3,1,H,72,must_probably
91007750,3,2,L,76,must_probably
91007750,3,3,HL,74,must_probably
91007750,3,4,LH,76,must_probably
91007750,3,5,H,51,would_possibly
91007750,3,6,L,70,would_possibly
91007750,3,7,HL,51,would_possibly
91007750,3,8,LH,77,would_possibly
91007750,3,9,H,70,might_probably
91007750,3,10,L,41,might_probably
91007750,3,11,HL,73,might_probably
91007750,3,12,LH,80,might_probably
91007750,3,13,H,78,may_certainly
91007750,3,14,L,73,may_certainly
91007750,3,15,HL,81,may_certainly
91007750,3,16,LH,81,may_certainly
91007750,3,1,L,NA,must_probably
91007750,3,2,HL,NA,must_probably
91007750,3,3,LH,NA,must_probably
91007750,3,4,H,NA,must_probably
91007750,3,5,L,NA,would_possibly
91007750,3,6,HL,NA,would_possibly
91007750,3,7,LH,NA,would_possibly
91007750,3,8,H,NA,would_possibly
91007750,3,9,L,NA,might_probably
91007750,3,10,HL,NA,might_probably
91007750,3,11,LH,NA,might_probably
91007750,3,12,H,NA,might_probably
91007750,3,13,L,NA,may_certainly
91007750,3,14,HL,NA,may_certainly
91007750,3,15,LH,NA,may_certainly
91007750,3,16,H,NA,may_certainly
70785773,4,1,HL,NA,must_probably
70785773,4,2,LH,NA,must_probably
70785773,4,3,H,NA,must_probably
70785773,4,4,L,NA,must_probably
70785773,4,5,HL,NA,would_possibly
70785773,4,6,LH,NA,would_possibly
70785773,4,7,H,NA,would_possibly
70785773,4,8,L,NA,would_possibly
70785773,4,9,HL,NA,might_probably
70785773,4,10,LH,NA,might_probably
70785773,4,11,H,NA,might_probably
70785773,4,12,L,NA,might_probably
70785773,4,13,HL,NA,may_certainly
70785773,4,14,LH,NA,may_certainly
70785773,4,15,H,NA,may_certainly
70785773,4,16,L,NA,may_certainly
70785773,4,1,LH,NA,must_probably
70785773,4,2,H,NA,must_probably
70785773,4,3,L,NA,must_probably
70785773,4,4,HL,NA,must_probably
70785773,4,5,LH,NA,would_possibly
70785773,4,6,H,NA,would_possibly
70785773,4,7,L,NA,would_possibly
70785773,4,8,HL,NA,would_possibly
70785773,4,9,LH,NA,might_probably
70785773,4,10,H,NA,might_probably
70785773,4,11,L,NA,might_probably
70785773,4,12,HL,NA,might_probably
70785773,4,13,LH,NA,may_certainly
70785773,4,14,H,NA,may_certainly
70785773,4,15,L,NA,may_certainly
70785773,4,16,HL,NA,may_certainly
70785773,4,1,H,NA,must_probably
70785773,4,2,L,NA,must_probably
70785773,4,3,HL,NA,must_probably
70785773,4,4,LH,NA,must_probably
70785773,4,5,H,NA,would_possibly
70785773,4,6,L,NA,would_possibly
70785773,4,7,HL,NA,would_possibly
70785773,4,8,LH,NA,would_possibly
70785773,4,9,H,NA,might_probably
70785773,4,10,L,NA,might_probably
70785773,4,11,HL,NA,might_probably
70785773,4,12,LH,NA,might_probably
70785773,4,13,H,NA,may_certainly
70785773,4,14,L,NA,may_certainly
70785773,4,15,HL,NA,may_certainly
70785773,4,16,LH,NA,may_certainly
70785773,4,1,L,57,must_probably
70785773,4,2,HL,42,must_probably
70785773,4,3,LH,35,must_probably
70785773,4,4,H,31,must_probably
70785773,4,5,L,69,would_possibly
70785773,4,6,HL,73,would_possibly
70785773,4,7,LH,70,would_possibly
70785773,4,8,H,60,would_possibly
70785773,4,9,L,62,might_probably
70785773,4,10,HL,65,might_probably
70785773,4,11,LH,35,might_probably
70785773,4,12,H,76,might_probably
70785773,4,13,L,73,may_certainly
70785773,4,14,HL,68,may_certainly
70785773,4,15,LH,52,may_certainly
70785773,4,16,H,80,may_certainly
62996676,4,1,HL,NA,must_probably
62996676,4,2,LH,NA,must_probably
62996676,4,3,H,NA,must_probably
62996676,4,4,L,NA,must_probably
62996676,4,5,HL,NA,would_possibly
62996676,4,6,LH,NA,would_possibly
62996676,4,7,H,NA,would_possibly
62996676,4,8,L,NA,would_possibly
62996676,4,9,HL,NA,might_probably
62996676,4,10,LH,NA,might_probably
62996676,4,11,H,NA,might_probably
62996676,4,12,L,NA,might_probably
62996676,4,13,HL,NA,may_certainly
62996676,4,14,LH,NA,may_certainly
62996676,4,15,H,NA,may_certainly
62996676,4,16,L,NA,may_certainly
62996676,4,1,LH,NA,must_probably
62996676,4,2,H,NA,must_probably
62996676,4,3,L,NA,must_probably
62996676,4,4,HL,NA,must_probably
62996676,4,5,LH,NA,would_possibly
62996676,4,6,H,NA,would_possibly
62996676,4,7,L,NA,would_possibly
62996676,4,8,HL,NA,would_possibly
62996676,4,9,LH,NA,might_probably
62996676,4,10,H,NA,might_probably
62996676,4,11,L,NA,might_probably
62996676,4,12,HL,NA,might_probably
62996676,4,13,LH,NA,may_certainly
62996676,4,14,H,NA,may_certainly
62996676,4,15,L,NA,may_certainly
62996676,4,16,HL,NA,may_certainly
62996676,4,1,H,NA,must_probably
62996676,4,2,L,NA,must_probably
62996676,4,3,HL,NA,must_probably
62996676,4,4,LH,NA,must_probably
62996676,4,5,H,NA,would_possibly
62996676,4,6,L,NA,would_possibly
62996676,4,7,HL,NA,would_possibly
62996676,4,8,LH,NA,would_possibly
62996676,4,9,H,NA,might_probably
62996676,4,10,L,NA,might_probably
62996676,4,11,HL,NA,might_probably
62996676,4,12,LH,NA,might_probably
62996676,4,13,H,NA,may_certainly
62996676,4,14,L,NA,may_certainly
62996676,4,15,HL,NA,may_certainly
62996676,4,16,LH,NA,may_certainly
62996676,4,1,L,75,must_probably
62996676,4,2,HL,80,must_probably
62996676,4,3,LH,75,must_probably
62996676,4,4,H,90,must_probably
62996676,4,5,L,55,would_possibly
62996676,4,6,HL,45,would_possibly
62996676,4,7,LH,50,would_possibly
62996676,4,8,H,100,would_possibly
62996676,4,9,L,40,might_probably
62996676,4,10,HL,50,might_probably
62996676,4,11,LH,70,might_probably
62996676,4,12,H,65,might_probably
62996676,4,13,L,50,may_certainly
62996676,4,14,HL,90,may_certainly
62996676,4,15,LH,85,may_certainly
62996676,4,16,H,100,may_certainly
70260372,1,1,HL,71,must_probably
70260372,1,2,LH,62,must_probably
70260372,1,3,H,65,must_probably
70260372,1,4,L,76,must_probably
70260372,1,5,HL,73,would_possibly
70260372,1,6,LH,58,would_possibly
70260372,1,7,H,92,would_possibly
70260372,1,8,L,67,would_possibly
70260372,1,9,HL,73,might_probably
70260372,1,10,LH,56,might_probably
70260372,1,11,H,60,might_probably
70260372,1,12,L,79,might_probably
70260372,1,13,HL,95,may_certainly
70260372,1,14,LH,96,may_certainly
70260372,1,15,H,88,may_certainly
70260372,1,16,L,50,may_certainly
70260372,1,1,LH,NA,must_probably
70260372,1,2,H,NA,must_probably
70260372,1,3,L,NA,must_probably
70260372,1,4,HL,NA,must_probably
70260372,1,5,LH,NA,would_possibly
70260372,1,6,H,NA,would_possibly
70260372,1,7,L,NA,would_possibly
70260372,1,8,HL,NA,would_possibly
70260372,1,9,LH,NA,might_probably
70260372,1,10,H,NA,might_probably
70260372,1,11,L,NA,might_probably
70260372,1,12,HL,NA,might_probably
70260372,1,13,LH,NA,may_certainly
70260372,1,14,H,NA,may_certainly
70260372,1,15,L,NA,may_certainly
70260372,1,16,HL,NA,may_certainly
70260372,1,1,H,NA,must_probably
70260372,1,2,L,NA,must_probably
70260372,1,3,HL,NA,must_probably
70260372,1,4,LH,NA,must_probably
70260372,1,5,H,NA,would_possibly
70260372,1,6,L,NA,would_possibly
70260372,1,7,HL,NA,would_possibly
70260372,1,8,LH,NA,would_possibly
70260372,1,9,H,NA,might_probably
70260372,1,10,L,NA,might_probably
70260372,1,11,HL,NA,might_probably
70260372,1,12,LH,NA,might_probably
70260372,1,13,H,NA,may_certainly
70260372,1,14,L,NA,may_certainly
70260372,1,15,HL,NA,may_certainly
70260372,1,16,LH,NA,may_certainly
70260372,1,1,L,NA,must_probably
70260372,1,2,HL,NA,must_probably
70260372,1,3,LH,NA,must_probably
70260372,1,4,H,NA,must_probably
70260372,1,5,L,NA,would_possibly
70260372,1,6,HL,NA,would_possibly
70260372,1,7,LH,NA,would_possibly
70260372,1,8,H,NA,would_possibly
70260372,1,9,L,NA,might_probably
70260372,1,10,HL,NA,might_probably
70260372,1,11,LH,NA,might_probably
70260372,1,12,H,NA,might_probably
70260372,1,13,L,NA,may_certainly
70260372,1,14,HL,NA,may_certainly
70260372,1,15,LH,NA,may_certainly
70260372,1,16,H,NA,may_certainly
57779132,4,1,HL,NA,must_probably
57779132,4,2,LH,NA,must_probably
57779132,4,3,H,NA,must_probably
57779132,4,4,L,NA,must_probably
57779132,4,5,HL,NA,would_possibly
57779132,4,6,LH,NA,would_possibly
57779132,4,7,H,NA,would_possibly
57779132,4,8,L,NA,would_possibly
57779132,4,9,HL,NA,might_probably
57779132,4,10,LH,NA,might_probably
57779132,4,11,H,NA,might_probably
57779132,4,12,L,NA,might_probably
57779132,4,13,HL,NA,may_certainly
57779132,4,14,LH,NA,may_certainly
57779132,4,15,H,NA,may_certainly
57779132,4,16,L,NA,may_certainly
57779132,4,1,LH,NA,must_probably
57779132,4,2,H,NA,must_probably
57779132,4,3,L,NA,must_probably
57779132,4,4,HL,NA,must_probably
57779132,4,5,LH,NA,would_possibly
57779132,4,6,H,NA,would_possibly
57779132,4,7,L,NA,would_possibly
57779132,4,8,HL,NA,would_possibly
57779132,4,9,LH,NA,might_probably
57779132,4,10,H,NA,might_probably
57779132,4,11,L,NA,might_probably
57779132,4,12,HL,NA,might_probably
57779132,4,13,LH,NA,may_certainly
57779132,4,14,H,NA,may_certainly
57779132,4,15,L,NA,may_certainly
57779132,4,16,HL,NA,may_certainly
57779132,4,1,H,NA,must_probably
57779132,4,2,L,NA,must_probably
57779132,4,3,HL,NA,must_probably
57779132,4,4,LH,NA,must_probably
57779132,4,5,H,NA,would_possibly
57779132,4,6,L,NA,would_possibly
57779132,4,7,HL,NA,would_possibly
57779132,4,8,LH,NA,would_possibly
